unique_id,y_predicted
uniqueid_4807-Tanzania,No
uniqueid_4808-Tanzania,No
uniqueid_4809-Tanzania,No
uniqueid_4810-Tanzania,No
uniqueid_4811-Tanzania,No
uniqueid_4812-Tanzania,No
uniqueid_4813-Tanzania,No
uniqueid_4814-Tanzania,No
uniqueid_4815-Tanzania,No
uniqueid_4816-Tanzania,No
uniqueid_4817-Tanzania,No
uniqueid_4818-Tanzania,No
uniqueid_4819-Tanzania,No
uniqueid_4820-Tanzania,No
uniqueid_4821-Tanzania,No
uniqueid_4822-Tanzania,No
uniqueid_4823-Tanzania,No
uniqueid_4824-Tanzania,No
uniqueid_4825-Tanzania,No
uniqueid_4826-Tanzania,No
uniqueid_4827-Tanzania,No
uniqueid_4828-Tanzania,No
uniqueid_4829-Tanzania,No
uniqueid_4830-Tanzania,No
uniqueid_4831-Tanzania,No
uniqueid_4832-Tanzania,No
uniqueid_4833-Tanzania,No
uniqueid_4834-Tanzania,No
uniqueid_4835-Tanzania,No
uniqueid_4836-Tanzania,No
uniqueid_4837-Tanzania,No
uniqueid_4838-Tanzania,No
uniqueid_4839-Tanzania,No
uniqueid_4840-Tanzania,No
uniqueid_4841-Tanzania,No
uniqueid_4842-Tanzania,Yes
uniqueid_4843-Tanzania,No
uniqueid_4844-Tanzania,No
uniqueid_4845-Tanzania,No
uniqueid_4846-Tanzania,No
uniqueid_4847-Tanzania,No
uniqueid_4848-Tanzania,No
uniqueid_4849-Tanzania,No
uniqueid_4850-Tanzania,No
uniqueid_4851-Tanzania,No
uniqueid_4852-Tanzania,No
uniqueid_4853-Tanzania,No
uniqueid_4854-Tanzania,No
uniqueid_4855-Tanzania,No
uniqueid_4856-Tanzania,No
uniqueid_4857-Tanzania,No
uniqueid_4858-Tanzania,No
uniqueid_4859-Tanzania,No
uniqueid_4860-Tanzania,No
uniqueid_4861-Tanzania,No
uniqueid_4862-Tanzania,No
uniqueid_4863-Tanzania,No
uniqueid_4864-Tanzania,No
uniqueid_4865-Tanzania,No
uniqueid_4866-Tanzania,No
uniqueid_4867-Tanzania,No
uniqueid_4868-Tanzania,No
uniqueid_4869-Tanzania,No
uniqueid_4870-Tanzania,No
uniqueid_4871-Tanzania,Yes
uniqueid_4872-Tanzania,No
uniqueid_4873-Tanzania,No
uniqueid_4874-Tanzania,No
uniqueid_4875-Tanzania,No
uniqueid_4876-Tanzania,No
uniqueid_4877-Tanzania,No
uniqueid_4878-Tanzania,No
uniqueid_4879-Tanzania,No
uniqueid_4880-Tanzania,No
uniqueid_4881-Tanzania,No
uniqueid_4882-Tanzania,No
uniqueid_4883-Tanzania,No
uniqueid_4884-Tanzania,No
uniqueid_4885-Tanzania,No
uniqueid_4886-Tanzania,No
uniqueid_4887-Tanzania,No
uniqueid_4888-Tanzania,Yes
uniqueid_4889-Tanzania,No
uniqueid_4890-Tanzania,No
uniqueid_4891-Tanzania,No
uniqueid_4892-Tanzania,No
uniqueid_4893-Tanzania,No
uniqueid_4894-Tanzania,No
uniqueid_4895-Tanzania,No
uniqueid_4896-Tanzania,No
uniqueid_4897-Tanzania,No
uniqueid_4898-Tanzania,No
uniqueid_4899-Tanzania,No
uniqueid_4900-Tanzania,No
uniqueid_4901-Tanzania,No
uniqueid_4902-Tanzania,No
uniqueid_4903-Tanzania,No
uniqueid_4904-Tanzania,No
uniqueid_4905-Tanzania,No
uniqueid_4906-Tanzania,No
uniqueid_4907-Tanzania,No
uniqueid_4908-Tanzania,No
uniqueid_4909-Tanzania,No
uniqueid_4910-Tanzania,No
uniqueid_4911-Tanzania,No
uniqueid_4912-Tanzania,No
uniqueid_4913-Tanzania,No
uniqueid_4914-Tanzania,No
uniqueid_4915-Tanzania,No
uniqueid_4916-Tanzania,Yes
uniqueid_4917-Tanzania,No
uniqueid_4918-Tanzania,No
uniqueid_4919-Tanzania,No
uniqueid_4920-Tanzania,No
uniqueid_4921-Tanzania,No
uniqueid_4922-Tanzania,No
uniqueid_4923-Tanzania,No
uniqueid_4924-Tanzania,No
uniqueid_4925-Tanzania,No
uniqueid_4926-Tanzania,No
uniqueid_4927-Tanzania,No
uniqueid_4928-Tanzania,No
uniqueid_4929-Tanzania,No
uniqueid_4930-Tanzania,No
uniqueid_4931-Tanzania,No
uniqueid_4932-Tanzania,No
uniqueid_4933-Tanzania,No
uniqueid_4934-Tanzania,No
uniqueid_4935-Tanzania,No
uniqueid_4936-Tanzania,No
uniqueid_4937-Tanzania,No
uniqueid_4938-Tanzania,No
uniqueid_4939-Tanzania,No
uniqueid_4940-Tanzania,No
uniqueid_4941-Tanzania,No
uniqueid_4942-Tanzania,No
uniqueid_4943-Tanzania,No
uniqueid_4944-Tanzania,No
uniqueid_4945-Tanzania,No
uniqueid_4946-Tanzania,Yes
uniqueid_4947-Tanzania,No
uniqueid_4948-Tanzania,No
uniqueid_4949-Tanzania,No
uniqueid_4950-Tanzania,Yes
uniqueid_4951-Tanzania,No
uniqueid_4952-Tanzania,No
uniqueid_4953-Tanzania,No
uniqueid_4954-Tanzania,No
uniqueid_4955-Tanzania,No
uniqueid_4956-Tanzania,No
uniqueid_4957-Tanzania,No
uniqueid_4958-Tanzania,No
uniqueid_4959-Tanzania,No
uniqueid_4960-Tanzania,No
uniqueid_4961-Tanzania,No
uniqueid_4962-Tanzania,No
uniqueid_4963-Tanzania,No
uniqueid_4964-Tanzania,No
uniqueid_4965-Tanzania,No
uniqueid_4966-Tanzania,No
uniqueid_4967-Tanzania,No
uniqueid_4968-Tanzania,No
uniqueid_4969-Tanzania,No
uniqueid_4970-Tanzania,No
uniqueid_4971-Tanzania,No
uniqueid_4972-Tanzania,No
uniqueid_4973-Tanzania,No
uniqueid_4974-Tanzania,No
uniqueid_4975-Tanzania,No
uniqueid_4976-Tanzania,No
uniqueid_4977-Tanzania,No
uniqueid_4978-Tanzania,No
uniqueid_4979-Tanzania,No
uniqueid_4980-Tanzania,No
uniqueid_4981-Tanzania,No
uniqueid_4982-Tanzania,No
uniqueid_4983-Tanzania,No
uniqueid_4984-Tanzania,No
uniqueid_4985-Tanzania,No
uniqueid_4986-Tanzania,No
uniqueid_4987-Tanzania,No
uniqueid_4988-Tanzania,No
uniqueid_4989-Tanzania,Yes
uniqueid_4990-Tanzania,Yes
uniqueid_4991-Tanzania,No
uniqueid_4992-Tanzania,No
uniqueid_4993-Tanzania,No
uniqueid_4994-Tanzania,No
uniqueid_4995-Tanzania,No
uniqueid_4996-Tanzania,No
uniqueid_4997-Tanzania,No
uniqueid_4998-Tanzania,No
uniqueid_4999-Tanzania,No
uniqueid_5000-Tanzania,No
uniqueid_5001-Tanzania,No
uniqueid_5002-Tanzania,No
uniqueid_5003-Tanzania,No
uniqueid_5004-Tanzania,No
uniqueid_5005-Tanzania,No
uniqueid_5006-Tanzania,No
uniqueid_5007-Tanzania,No
uniqueid_5008-Tanzania,No
uniqueid_5009-Tanzania,No
uniqueid_5010-Tanzania,No
uniqueid_5011-Tanzania,No
uniqueid_5012-Tanzania,No
uniqueid_5013-Tanzania,No
uniqueid_5014-Tanzania,No
uniqueid_5015-Tanzania,No
uniqueid_5016-Tanzania,No
uniqueid_5017-Tanzania,No
uniqueid_5018-Tanzania,Yes
uniqueid_5019-Tanzania,No
uniqueid_5020-Tanzania,No
uniqueid_5021-Tanzania,No
uniqueid_5022-Tanzania,No
uniqueid_5023-Tanzania,No
uniqueid_5024-Tanzania,No
uniqueid_5025-Tanzania,No
uniqueid_5026-Tanzania,No
uniqueid_5027-Tanzania,No
uniqueid_5028-Tanzania,No
uniqueid_5029-Tanzania,No
uniqueid_5030-Tanzania,No
uniqueid_5031-Tanzania,No
uniqueid_5032-Tanzania,No
uniqueid_5033-Tanzania,No
uniqueid_5034-Tanzania,No
uniqueid_5035-Tanzania,No
uniqueid_5036-Tanzania,No
uniqueid_5037-Tanzania,No
uniqueid_5038-Tanzania,No
uniqueid_5039-Tanzania,No
uniqueid_5040-Tanzania,No
uniqueid_5041-Tanzania,No
uniqueid_5042-Tanzania,No
uniqueid_5043-Tanzania,No
uniqueid_5044-Tanzania,No
uniqueid_5045-Tanzania,No
uniqueid_5046-Tanzania,No
uniqueid_5047-Tanzania,No
uniqueid_5048-Tanzania,No
uniqueid_5049-Tanzania,No
uniqueid_5050-Tanzania,No
uniqueid_5051-Tanzania,No
uniqueid_5052-Tanzania,No
uniqueid_5053-Tanzania,No
uniqueid_5054-Tanzania,No
uniqueid_5055-Tanzania,Yes
uniqueid_5056-Tanzania,No
uniqueid_5057-Tanzania,No
uniqueid_5058-Tanzania,No
uniqueid_5059-Tanzania,No
uniqueid_5060-Tanzania,No
uniqueid_5061-Tanzania,No
uniqueid_5062-Tanzania,No
uniqueid_5063-Tanzania,No
uniqueid_5064-Tanzania,No
uniqueid_5065-Tanzania,No
uniqueid_5066-Tanzania,No
uniqueid_5067-Tanzania,No
uniqueid_5068-Tanzania,No
uniqueid_5069-Tanzania,No
uniqueid_5070-Tanzania,No
uniqueid_5071-Tanzania,No
uniqueid_5072-Tanzania,No
uniqueid_5073-Tanzania,No
uniqueid_5074-Tanzania,Yes
uniqueid_5075-Tanzania,No
uniqueid_5076-Tanzania,No
uniqueid_5077-Tanzania,No
uniqueid_5078-Tanzania,No
uniqueid_5079-Tanzania,No
uniqueid_5080-Tanzania,No
uniqueid_5081-Tanzania,No
uniqueid_5082-Tanzania,No
uniqueid_5083-Tanzania,No
uniqueid_5084-Tanzania,No
uniqueid_5085-Tanzania,No
uniqueid_5086-Tanzania,No
uniqueid_5087-Tanzania,No
uniqueid_5088-Tanzania,No
uniqueid_5089-Tanzania,No
uniqueid_5090-Tanzania,No
uniqueid_5091-Tanzania,No
uniqueid_5092-Tanzania,No
uniqueid_5093-Tanzania,No
uniqueid_5094-Tanzania,Yes
uniqueid_5095-Tanzania,No
uniqueid_5096-Tanzania,No
uniqueid_5097-Tanzania,No
uniqueid_5098-Tanzania,No
uniqueid_5099-Tanzania,No
uniqueid_5100-Tanzania,No
uniqueid_5101-Tanzania,No
uniqueid_5102-Tanzania,No
uniqueid_5103-Tanzania,No
uniqueid_5104-Tanzania,No
uniqueid_5105-Tanzania,No
uniqueid_5106-Tanzania,No
uniqueid_5107-Tanzania,No
uniqueid_5108-Tanzania,No
uniqueid_5109-Tanzania,Yes
uniqueid_5110-Tanzania,No
uniqueid_5111-Tanzania,No
uniqueid_5112-Tanzania,No
uniqueid_5113-Tanzania,No
uniqueid_5114-Tanzania,No
uniqueid_5115-Tanzania,No
uniqueid_5116-Tanzania,No
uniqueid_5117-Tanzania,No
uniqueid_5118-Tanzania,No
uniqueid_5119-Tanzania,No
uniqueid_5120-Tanzania,No
uniqueid_5121-Tanzania,No
uniqueid_5122-Tanzania,No
uniqueid_5123-Tanzania,No
uniqueid_5124-Tanzania,No
uniqueid_5125-Tanzania,No
uniqueid_5126-Tanzania,No
uniqueid_5127-Tanzania,No
uniqueid_5128-Tanzania,No
uniqueid_5129-Tanzania,No
uniqueid_5130-Tanzania,No
uniqueid_5131-Tanzania,No
uniqueid_5132-Tanzania,No
uniqueid_5133-Tanzania,No
uniqueid_5134-Tanzania,No
uniqueid_5135-Tanzania,No
uniqueid_5136-Tanzania,No
uniqueid_5137-Tanzania,No
uniqueid_5138-Tanzania,No
uniqueid_5139-Tanzania,No
uniqueid_5140-Tanzania,No
uniqueid_5141-Tanzania,Yes
uniqueid_5142-Tanzania,No
uniqueid_5143-Tanzania,No
uniqueid_5144-Tanzania,No
uniqueid_5145-Tanzania,No
uniqueid_5146-Tanzania,Yes
uniqueid_5147-Tanzania,No
uniqueid_5148-Tanzania,No
uniqueid_5149-Tanzania,No
uniqueid_5150-Tanzania,No
uniqueid_5151-Tanzania,Yes
uniqueid_5152-Tanzania,No
uniqueid_5153-Tanzania,No
uniqueid_5154-Tanzania,No
uniqueid_5155-Tanzania,No
uniqueid_5156-Tanzania,No
uniqueid_5157-Tanzania,No
uniqueid_5158-Tanzania,No
uniqueid_5159-Tanzania,No
uniqueid_5160-Tanzania,No
uniqueid_5161-Tanzania,No
uniqueid_5162-Tanzania,No
uniqueid_5163-Tanzania,No
uniqueid_5164-Tanzania,No
uniqueid_5165-Tanzania,No
uniqueid_5166-Tanzania,No
uniqueid_5167-Tanzania,No
uniqueid_5168-Tanzania,No
uniqueid_5169-Tanzania,No
uniqueid_5170-Tanzania,No
uniqueid_5171-Tanzania,No
uniqueid_5172-Tanzania,No
uniqueid_5173-Tanzania,No
uniqueid_5174-Tanzania,No
uniqueid_5175-Tanzania,No
uniqueid_5176-Tanzania,No
uniqueid_5177-Tanzania,No
uniqueid_5178-Tanzania,No
uniqueid_5179-Tanzania,No
uniqueid_5180-Tanzania,No
uniqueid_5181-Tanzania,No
uniqueid_5182-Tanzania,No
uniqueid_5183-Tanzania,No
uniqueid_5184-Tanzania,No
uniqueid_5185-Tanzania,No
uniqueid_5186-Tanzania,No
uniqueid_5187-Tanzania,No
uniqueid_5188-Tanzania,No
uniqueid_5189-Tanzania,No
uniqueid_5190-Tanzania,No
uniqueid_5191-Tanzania,No
uniqueid_5192-Tanzania,No
uniqueid_5193-Tanzania,Yes
uniqueid_5194-Tanzania,No
uniqueid_5195-Tanzania,No
uniqueid_5196-Tanzania,No
uniqueid_5197-Tanzania,No
uniqueid_5198-Tanzania,No
uniqueid_5199-Tanzania,No
uniqueid_5200-Tanzania,No
uniqueid_5201-Tanzania,No
uniqueid_5202-Tanzania,No
uniqueid_5203-Tanzania,No
uniqueid_5204-Tanzania,No
uniqueid_5205-Tanzania,No
uniqueid_5206-Tanzania,No
uniqueid_5207-Tanzania,No
uniqueid_5208-Tanzania,No
uniqueid_5209-Tanzania,No
uniqueid_5210-Tanzania,No
uniqueid_5211-Tanzania,No
uniqueid_5212-Tanzania,No
uniqueid_5213-Tanzania,No
uniqueid_5214-Tanzania,No
uniqueid_5215-Tanzania,No
uniqueid_5216-Tanzania,No
uniqueid_5217-Tanzania,No
uniqueid_5218-Tanzania,No
uniqueid_5219-Tanzania,No
uniqueid_5220-Tanzania,No
uniqueid_5221-Tanzania,No
uniqueid_5222-Tanzania,No
uniqueid_5223-Tanzania,No
uniqueid_5224-Tanzania,No
uniqueid_5225-Tanzania,Yes
uniqueid_5226-Tanzania,No
uniqueid_5227-Tanzania,No
uniqueid_5228-Tanzania,No
uniqueid_5229-Tanzania,No
uniqueid_5230-Tanzania,No
uniqueid_5231-Tanzania,No
uniqueid_5232-Tanzania,No
uniqueid_5233-Tanzania,No
uniqueid_5234-Tanzania,No
uniqueid_5235-Tanzania,No
uniqueid_5236-Tanzania,No
uniqueid_5237-Tanzania,No
uniqueid_5238-Tanzania,No
uniqueid_5239-Tanzania,No
uniqueid_5240-Tanzania,No
uniqueid_5241-Tanzania,No
uniqueid_5242-Tanzania,No
uniqueid_5243-Tanzania,No
uniqueid_5244-Tanzania,No
uniqueid_5245-Tanzania,No
uniqueid_5246-Tanzania,No
uniqueid_5247-Tanzania,No
uniqueid_5248-Tanzania,No
uniqueid_5249-Tanzania,No
uniqueid_5250-Tanzania,No
uniqueid_5251-Tanzania,No
uniqueid_5252-Tanzania,No
uniqueid_5253-Tanzania,No
uniqueid_5254-Tanzania,No
uniqueid_5255-Tanzania,No
uniqueid_5256-Tanzania,No
uniqueid_5257-Tanzania,No
uniqueid_5258-Tanzania,No
uniqueid_5259-Tanzania,No
uniqueid_5260-Tanzania,No
uniqueid_5261-Tanzania,No
uniqueid_5262-Tanzania,No
uniqueid_5263-Tanzania,Yes
uniqueid_5264-Tanzania,No
uniqueid_5265-Tanzania,No
uniqueid_5266-Tanzania,No
uniqueid_5267-Tanzania,No
uniqueid_5268-Tanzania,No
uniqueid_5269-Tanzania,No
uniqueid_5270-Tanzania,No
uniqueid_5271-Tanzania,No
uniqueid_5272-Tanzania,No
uniqueid_5273-Tanzania,No
uniqueid_5274-Tanzania,No
uniqueid_5275-Tanzania,No
uniqueid_5276-Tanzania,No
uniqueid_5277-Tanzania,No
uniqueid_5278-Tanzania,No
uniqueid_5279-Tanzania,No
uniqueid_5280-Tanzania,No
uniqueid_5281-Tanzania,No
uniqueid_5282-Tanzania,No
uniqueid_5283-Tanzania,No
uniqueid_5284-Tanzania,No
uniqueid_5285-Tanzania,No
uniqueid_5286-Tanzania,No
uniqueid_5287-Tanzania,No
uniqueid_5288-Tanzania,No
uniqueid_5289-Tanzania,No
uniqueid_5290-Tanzania,No
uniqueid_5291-Tanzania,No
uniqueid_5292-Tanzania,No
uniqueid_5293-Tanzania,No
uniqueid_5294-Tanzania,No
uniqueid_5295-Tanzania,No
uniqueid_5296-Tanzania,No
uniqueid_5297-Tanzania,No
uniqueid_5298-Tanzania,No
uniqueid_5299-Tanzania,No
uniqueid_5300-Tanzania,No
uniqueid_5301-Tanzania,No
uniqueid_5302-Tanzania,No
uniqueid_5303-Tanzania,No
uniqueid_5304-Tanzania,No
uniqueid_5305-Tanzania,No
uniqueid_5306-Tanzania,No
uniqueid_5307-Tanzania,No
uniqueid_5308-Tanzania,No
uniqueid_5309-Tanzania,No
uniqueid_5310-Tanzania,No
uniqueid_5311-Tanzania,No
uniqueid_5312-Tanzania,No
uniqueid_5313-Tanzania,No
uniqueid_5314-Tanzania,No
uniqueid_5315-Tanzania,No
uniqueid_5316-Tanzania,No
uniqueid_5317-Tanzania,No
uniqueid_5318-Tanzania,No
uniqueid_5319-Tanzania,No
uniqueid_5320-Tanzania,No
uniqueid_5321-Tanzania,No
uniqueid_5322-Tanzania,No
uniqueid_5323-Tanzania,No
uniqueid_5324-Tanzania,No
uniqueid_5325-Tanzania,No
uniqueid_5326-Tanzania,No
uniqueid_5327-Tanzania,No
uniqueid_5328-Tanzania,No
uniqueid_5329-Tanzania,No
uniqueid_5330-Tanzania,No
uniqueid_5331-Tanzania,No
uniqueid_5332-Tanzania,No
uniqueid_5333-Tanzania,No
uniqueid_5334-Tanzania,No
uniqueid_5335-Tanzania,No
uniqueid_5336-Tanzania,No
uniqueid_5337-Tanzania,No
uniqueid_5338-Tanzania,No
uniqueid_5339-Tanzania,No
uniqueid_5340-Tanzania,No
uniqueid_5341-Tanzania,No
uniqueid_5342-Tanzania,No
uniqueid_5343-Tanzania,No
uniqueid_5344-Tanzania,No
uniqueid_5345-Tanzania,No
uniqueid_5346-Tanzania,No
uniqueid_5347-Tanzania,No
uniqueid_5348-Tanzania,No
uniqueid_5349-Tanzania,No
uniqueid_5350-Tanzania,No
uniqueid_5351-Tanzania,No
uniqueid_5352-Tanzania,No
uniqueid_5353-Tanzania,No
uniqueid_5354-Tanzania,No
uniqueid_5355-Tanzania,No
uniqueid_5356-Tanzania,No
uniqueid_5357-Tanzania,No
uniqueid_5358-Tanzania,No
uniqueid_5359-Tanzania,No
uniqueid_5360-Tanzania,No
uniqueid_5361-Tanzania,No
uniqueid_5362-Tanzania,No
uniqueid_5363-Tanzania,No
uniqueid_5364-Tanzania,No
uniqueid_5365-Tanzania,No
uniqueid_5366-Tanzania,No
uniqueid_5367-Tanzania,No
uniqueid_5368-Tanzania,No
uniqueid_5369-Tanzania,No
uniqueid_5370-Tanzania,No
uniqueid_5371-Tanzania,No
uniqueid_5372-Tanzania,No
uniqueid_5373-Tanzania,No
uniqueid_5374-Tanzania,No
uniqueid_5375-Tanzania,Yes
uniqueid_5376-Tanzania,No
uniqueid_5377-Tanzania,No
uniqueid_5378-Tanzania,No
uniqueid_5379-Tanzania,No
uniqueid_5380-Tanzania,No
uniqueid_5381-Tanzania,No
uniqueid_5382-Tanzania,No
uniqueid_5383-Tanzania,No
uniqueid_5384-Tanzania,No
uniqueid_5385-Tanzania,No
uniqueid_5386-Tanzania,No
uniqueid_5387-Tanzania,No
uniqueid_5388-Tanzania,No
uniqueid_5389-Tanzania,No
uniqueid_5390-Tanzania,No
uniqueid_5391-Tanzania,No
uniqueid_5392-Tanzania,No
uniqueid_5393-Tanzania,No
uniqueid_5394-Tanzania,No
uniqueid_5395-Tanzania,No
uniqueid_5396-Tanzania,No
uniqueid_5397-Tanzania,No
uniqueid_5398-Tanzania,No
uniqueid_5399-Tanzania,No
uniqueid_5400-Tanzania,No
uniqueid_5401-Tanzania,No
uniqueid_5402-Tanzania,No
uniqueid_5403-Tanzania,No
uniqueid_5404-Tanzania,No
uniqueid_5405-Tanzania,Yes
uniqueid_5406-Tanzania,No
uniqueid_5407-Tanzania,No
uniqueid_5408-Tanzania,No
uniqueid_5409-Tanzania,No
uniqueid_5410-Tanzania,No
uniqueid_5411-Tanzania,No
uniqueid_5412-Tanzania,No
uniqueid_5413-Tanzania,No
uniqueid_5414-Tanzania,No
uniqueid_5415-Tanzania,No
uniqueid_5416-Tanzania,No
uniqueid_5417-Tanzania,No
uniqueid_5418-Tanzania,Yes
uniqueid_5419-Tanzania,No
uniqueid_5420-Tanzania,No
uniqueid_5421-Tanzania,No
uniqueid_5422-Tanzania,No
uniqueid_5423-Tanzania,No
uniqueid_5424-Tanzania,No
uniqueid_5425-Tanzania,No
uniqueid_5426-Tanzania,No
uniqueid_5427-Tanzania,No
uniqueid_5428-Tanzania,No
uniqueid_5429-Tanzania,No
uniqueid_5430-Tanzania,No
uniqueid_5431-Tanzania,No
uniqueid_5432-Tanzania,No
uniqueid_5433-Tanzania,No
uniqueid_5434-Tanzania,No
uniqueid_5435-Tanzania,No
uniqueid_5436-Tanzania,No
uniqueid_5437-Tanzania,No
uniqueid_5438-Tanzania,No
uniqueid_5439-Tanzania,No
uniqueid_5440-Tanzania,No
uniqueid_5441-Tanzania,No
uniqueid_5442-Tanzania,No
uniqueid_5443-Tanzania,No
uniqueid_5444-Tanzania,No
uniqueid_5445-Tanzania,No
uniqueid_5446-Tanzania,No
uniqueid_5447-Tanzania,No
uniqueid_5448-Tanzania,No
uniqueid_5449-Tanzania,No
uniqueid_5450-Tanzania,No
uniqueid_5451-Tanzania,No
uniqueid_5452-Tanzania,No
uniqueid_5453-Tanzania,No
uniqueid_5454-Tanzania,No
uniqueid_5455-Tanzania,No
uniqueid_5456-Tanzania,No
uniqueid_5457-Tanzania,No
uniqueid_5458-Tanzania,No
uniqueid_5459-Tanzania,No
uniqueid_5460-Tanzania,No
uniqueid_5461-Tanzania,No
uniqueid_5462-Tanzania,No
uniqueid_5463-Tanzania,No
uniqueid_5464-Tanzania,No
uniqueid_5465-Tanzania,No
uniqueid_5466-Tanzania,No
uniqueid_5467-Tanzania,No
uniqueid_5468-Tanzania,No
uniqueid_5469-Tanzania,No
uniqueid_5470-Tanzania,No
uniqueid_5471-Tanzania,No
uniqueid_5472-Tanzania,No
uniqueid_5473-Tanzania,No
uniqueid_5474-Tanzania,Yes
uniqueid_5475-Tanzania,No
uniqueid_5476-Tanzania,No
uniqueid_5477-Tanzania,No
uniqueid_5478-Tanzania,Yes
uniqueid_5479-Tanzania,No
uniqueid_5480-Tanzania,No
uniqueid_5481-Tanzania,No
uniqueid_5482-Tanzania,No
uniqueid_5483-Tanzania,No
uniqueid_5484-Tanzania,No
uniqueid_5485-Tanzania,No
uniqueid_5486-Tanzania,No
uniqueid_5487-Tanzania,Yes
uniqueid_5488-Tanzania,No
uniqueid_5489-Tanzania,No
uniqueid_5490-Tanzania,No
uniqueid_5491-Tanzania,No
uniqueid_5492-Tanzania,No
uniqueid_5493-Tanzania,No
uniqueid_5494-Tanzania,No
uniqueid_5495-Tanzania,No
uniqueid_5496-Tanzania,No
uniqueid_5497-Tanzania,No
uniqueid_5498-Tanzania,No
uniqueid_5499-Tanzania,No
uniqueid_5500-Tanzania,No
uniqueid_5501-Tanzania,No
uniqueid_5502-Tanzania,No
uniqueid_5503-Tanzania,No
uniqueid_5504-Tanzania,No
uniqueid_5505-Tanzania,No
uniqueid_5506-Tanzania,No
uniqueid_5507-Tanzania,No
uniqueid_5508-Tanzania,No
uniqueid_5509-Tanzania,No
uniqueid_5510-Tanzania,No
uniqueid_5511-Tanzania,No
uniqueid_5512-Tanzania,No
uniqueid_5513-Tanzania,No
uniqueid_5514-Tanzania,No
uniqueid_5515-Tanzania,No
uniqueid_5516-Tanzania,Yes
uniqueid_5517-Tanzania,No
uniqueid_5518-Tanzania,No
uniqueid_5519-Tanzania,No
uniqueid_5520-Tanzania,No
uniqueid_5521-Tanzania,No
uniqueid_5522-Tanzania,No
uniqueid_5523-Tanzania,No
uniqueid_5524-Tanzania,No
uniqueid_5525-Tanzania,No
uniqueid_5526-Tanzania,No
uniqueid_5527-Tanzania,No
uniqueid_5528-Tanzania,No
uniqueid_5529-Tanzania,No
uniqueid_5530-Tanzania,No
uniqueid_5531-Tanzania,No
uniqueid_5532-Tanzania,No
uniqueid_5533-Tanzania,No
uniqueid_5534-Tanzania,No
uniqueid_5535-Tanzania,No
uniqueid_5536-Tanzania,No
uniqueid_5537-Tanzania,No
uniqueid_5538-Tanzania,No
uniqueid_5539-Tanzania,No
uniqueid_5540-Tanzania,Yes
uniqueid_5541-Tanzania,No
uniqueid_5542-Tanzania,No
uniqueid_5543-Tanzania,No
uniqueid_5544-Tanzania,No
uniqueid_5545-Tanzania,No
uniqueid_5546-Tanzania,No
uniqueid_5547-Tanzania,No
uniqueid_5548-Tanzania,No
uniqueid_5549-Tanzania,No
uniqueid_5550-Tanzania,No
uniqueid_5551-Tanzania,No
uniqueid_5552-Tanzania,No
uniqueid_5553-Tanzania,No
uniqueid_5554-Tanzania,No
uniqueid_5555-Tanzania,No
uniqueid_5556-Tanzania,No
uniqueid_5557-Tanzania,No
uniqueid_5558-Tanzania,No
uniqueid_5559-Tanzania,No
uniqueid_5560-Tanzania,Yes
uniqueid_5561-Tanzania,Yes
uniqueid_5562-Tanzania,No
uniqueid_5563-Tanzania,No
uniqueid_5564-Tanzania,No
uniqueid_5565-Tanzania,No
uniqueid_5566-Tanzania,No
uniqueid_5567-Tanzania,No
uniqueid_5568-Tanzania,No
uniqueid_5569-Tanzania,Yes
uniqueid_5570-Tanzania,No
uniqueid_5571-Tanzania,No
uniqueid_5572-Tanzania,No
uniqueid_5573-Tanzania,No
uniqueid_5574-Tanzania,No
uniqueid_5575-Tanzania,No
uniqueid_5576-Tanzania,No
uniqueid_5577-Tanzania,No
uniqueid_5578-Tanzania,No
uniqueid_5579-Tanzania,No
uniqueid_5580-Tanzania,No
uniqueid_5581-Tanzania,No
uniqueid_5582-Tanzania,Yes
uniqueid_5583-Tanzania,No
uniqueid_5584-Tanzania,No
uniqueid_5585-Tanzania,No
uniqueid_5586-Tanzania,No
uniqueid_5587-Tanzania,No
uniqueid_5588-Tanzania,No
uniqueid_5589-Tanzania,No
uniqueid_5590-Tanzania,No
uniqueid_5591-Tanzania,No
uniqueid_5592-Tanzania,No
uniqueid_5593-Tanzania,No
uniqueid_5594-Tanzania,No
uniqueid_5595-Tanzania,No
uniqueid_5596-Tanzania,No
uniqueid_5597-Tanzania,Yes
uniqueid_5598-Tanzania,No
uniqueid_5599-Tanzania,No
uniqueid_5600-Tanzania,No
uniqueid_5601-Tanzania,No
uniqueid_5602-Tanzania,No
uniqueid_5603-Tanzania,No
uniqueid_5604-Tanzania,No
uniqueid_5605-Tanzania,No
uniqueid_5606-Tanzania,No
uniqueid_5607-Tanzania,No
uniqueid_5608-Tanzania,No
uniqueid_5609-Tanzania,No
uniqueid_5610-Tanzania,No
uniqueid_5611-Tanzania,No
uniqueid_5612-Tanzania,No
uniqueid_5613-Tanzania,No
uniqueid_5614-Tanzania,No
uniqueid_5615-Tanzania,No
uniqueid_5616-Tanzania,No
uniqueid_5617-Tanzania,No
uniqueid_5618-Tanzania,No
uniqueid_5619-Tanzania,No
uniqueid_5620-Tanzania,No
uniqueid_5621-Tanzania,No
uniqueid_5622-Tanzania,No
uniqueid_5623-Tanzania,No
uniqueid_5624-Tanzania,Yes
uniqueid_5625-Tanzania,No
